Modelo;Combinación de Características;Puntaje R^2
RandomForestRegressor;volatile acidity, residual sugar, chlorides, total sulfur dioxide, density, pH, sulphates;0,454274863
RandomForestRegressor;fixed acidity, volatile acidity, citric acid, residual sugar, density, sulphates, alcohol;0,454189465
RandomForestRegressor;fixed acidity, citric acid, total sulfur dioxide, pH, sulphates, alcohol;0,454189122
RandomForestRegressor;fixed acidity, free sulfur dioxide, total sulfur dioxide, pH, sulphates, alcohol;0,45414145
RandomForestRegressor;fixed acidity, citric acid, chlorides, total sulfur dioxide, density, pH, sulphates, alcohol;0,453954878
RandomForestRegressor;volatile acidity, chlorides, free sulfur dioxide, density, pH, sulphates, alcohol;0,453947332
RandomForestRegressor;fixed acidity, volatile acidity, citric acid, pH, sulphates, alcohol;0,45387531
RandomForestRegressor;volatile acidity, citric acid, free sulfur dioxide, density, sulphates, alcohol;0,453824208
RandomForestRegressor;volatile acidity, citric acid, free sulfur dioxide, total sulfur dioxide, density, sulphates, alcohol;0,453637636
RandomForestRegressor;fixed acidity, volatile acidity, residual sugar, chlorides, free sulfur dioxide, total sulfur dioxide, density, sulphates, alcohol;0,453584477
RandomForestRegressor;volatile acidity, citric acid, total sulfur dioxide, density, sulphates, alcohol;0,453560812
RandomForestRegressor;fixed acidity, citric acid, chlorides, free sulfur dioxide, total sulfur dioxide, density, pH, sulphates, alcohol;0,45347267
RandomForestRegressor;volatile acidity, chlorides, total sulfur dioxide, sulphates, alcohol;0,453439746
RandomForestRegressor;volatile acidity, citric acid, residual sugar, free sulfur dioxide, total sulfur dioxide, density, sulphates;0,453380756
RandomForestRegressor;fixed acidity, chlorides, total sulfur dioxide, density, pH, sulphates, alcohol;0,453280268
RandomForestRegressor;fixed acidity, volatile acidity, citric acid, chlorides, free sulfur dioxide, density, sulphates, alcohol;0,453267235
RandomForestRegressor;residual sugar, total sulfur dioxide, pH, sulphates, alcohol;0,453252145
RandomForestRegressor;volatile acidity, citric acid, total sulfur dioxide, density, pH, sulphates, alcohol;0,452886545
RandomForestRegressor;volatile acidity, chlorides, free sulfur dioxide, density, sulphates, alcohol;0,452850877
RandomForestRegressor;fixed acidity, volatile acidity, citric acid, residual sugar, pH, sulphates, alcohol;0,452817266
RandomForestRegressor;volatile acidity, residual sugar, density, pH, sulphates, alcohol;0,452562787
RandomForestRegressor;fixed acidity, volatile acidity, citric acid, residual sugar, free sulfur dioxide, sulphates, alcohol;0,452530206
RandomForestRegressor;citric acid, residual sugar, chlorides, total sulfur dioxide, sulphates, alcohol;0,452486306
RandomForestRegressor;citric acid, residual sugar, chlorides, free sulfur dioxide, density, pH, sulphates, alcohol;0,452366612
RandomForestRegressor;fixed acidity, citric acid, chlorides, free sulfur dioxide, pH, sulphates, alcohol;0,452275383
RandomForestRegressor;volatile acidity, residual sugar, total sulfur dioxide, sulphates, alcohol;0,452164263
RandomForestRegressor;volatile acidity, residual sugar, chlorides, free sulfur dioxide, total sulfur dioxide, density, sulphates;0,452075436
RandomForestRegressor;fixed acidity, citric acid, residual sugar, chlorides, free sulfur dioxide, total sulfur dioxide, density, pH, sulphates;0,451992095
RandomForestRegressor;fixed acidity, citric acid, residual sugar, total sulfur dioxide, density, sulphates, alcohol;0,451891264
RandomForestRegressor;fixed acidity, volatile acidity, citric acid, residual sugar, chlorides, free sulfur dioxide, total sulfur dioxide, density, pH, sulphates;0,451872744
RandomForestRegressor;fixed acidity, chlorides, total sulfur dioxide, pH, sulphates, alcohol;0,451817184
RandomForestRegressor;volatile acidity, free sulfur dioxide, total sulfur dioxide, sulphates, alcohol;0,451774656
RandomForestRegressor;volatile acidity, citric acid, residual sugar, chlorides, density, sulphates, alcohol;0,45171841
RandomForestRegressor;fixed acidity, free sulfur dioxide, pH, sulphates, alcohol;0,451686172
RandomForestRegressor;citric acid, residual sugar, free sulfur dioxide, total sulfur dioxide, density, sulphates, alcohol;0,451541784
RandomForestRegressor;volatile acidity, residual sugar, chlorides, density, pH, sulphates, alcohol;0,45151126
RandomForestRegressor;volatile acidity, citric acid, residual sugar, chlorides, total sulfur dioxide, sulphates, alcohol;0,451479364
RandomForestRegressor;fixed acidity, volatile acidity, citric acid, total sulfur dioxide, sulphates, alcohol;0,451422775
RandomForestRegressor;fixed acidity, citric acid, residual sugar, chlorides, free sulfur dioxide, density, pH, sulphates, alcohol;0,451379219
RandomForestRegressor;fixed acidity, volatile acidity, citric acid, chlorides, sulphates, alcohol;0,451265012
RandomForestRegressor;fixed acidity, volatile acidity, citric acid, residual sugar, total sulfur dioxide, density, sulphates;0,451239633
RandomForestRegressor;volatile acidity, residual sugar, chlorides, total sulfur dioxide, density, sulphates;0,451144632
RandomForestRegressor;fixed acidity, volatile acidity, residual sugar, chlorides, free sulfur dioxide, density, sulphates, alcohol;0,451128855
RandomForestRegressor;fixed acidity, volatile acidity, residual sugar, pH, sulphates, alcohol;0,451038999
RandomForestRegressor;fixed acidity, volatile acidity, citric acid, residual sugar, free sulfur dioxide, total sulfur dioxide, density, sulphates;0,450930279
RandomForestRegressor;fixed acidity, residual sugar, total sulfur dioxide, density, pH, sulphates, alcohol;0,450920676
RandomForestRegressor;free sulfur dioxide, total sulfur dioxide, pH, sulphates, alcohol;0,450846939
RandomForestRegressor;volatile acidity, citric acid, density, pH, sulphates, alcohol;0,450819845
RandomForestRegressor;fixed acidity, volatile acidity, citric acid, residual sugar, density, pH, sulphates, alcohol;0,450778689
RandomForestRegressor;residual sugar, free sulfur dioxide, total sulfur dioxide, pH, sulphates, alcohol;0,450649735
RandomForestRegressor;fixed acidity, citric acid, residual sugar, chlorides, total sulfur dioxide, density, sulphates, alcohol;0,45062607
RandomForestRegressor;fixed acidity, volatile acidity, citric acid, residual sugar, total sulfur dioxide, density, pH, sulphates;0,450444985
RandomForestRegressor;volatile acidity, residual sugar, free sulfur dioxide, total sulfur dioxide, density, sulphates;0,450380165
RandomForestRegressor;volatile acidity, citric acid, total sulfur dioxide, sulphates, alcohol;0,450355472
RandomForestRegressor;fixed acidity, volatile acidity, citric acid, residual sugar, chlorides, free sulfur dioxide, density, sulphates;0,450351699
RandomForestRegressor;volatile acidity, citric acid, residual sugar, density, sulphates, alcohol;0,45013426
RandomForestRegressor;fixed acidity, residual sugar, chlorides, free sulfur dioxide, total sulfur dioxide, sulphates, alcohol;0,450075956
RandomForestRegressor;volatile acidity, residual sugar, total sulfur dioxide, density, sulphates;0,450070469
RandomForestRegressor;citric acid, residual sugar, total sulfur dioxide, density, pH, sulphates, alcohol;0,450014909
RandomForestRegressor;fixed acidity, chlorides, free sulfur dioxide, total sulfur dioxide, density, pH, sulphates, alcohol;0,449885611
RandomForestRegressor;volatile acidity, citric acid, chlorides, density, sulphates, alcohol;0,449797812
RandomForestRegressor;fixed acidity, volatile acidity, free sulfur dioxide, density, sulphates, alcohol;0,449789581
RandomForestRegressor;fixed acidity, volatile acidity, citric acid, residual sugar, chlorides, free sulfur dioxide, density, pH, sulphates;0,449500463
RandomForestRegressor;residual sugar, chlorides, free sulfur dioxide, total sulfur dioxide, density, pH, sulphates, alcohol;0,449438043
RandomForestRegressor;fixed acidity, citric acid, total sulfur dioxide, density, sulphates, alcohol;0,449430841
RandomForestRegressor;fixed acidity, volatile acidity, citric acid, chlorides, free sulfur dioxide, sulphates, alcohol;0,44942844
RandomForestRegressor;citric acid, residual sugar, free sulfur dioxide, pH, sulphates, alcohol;0,449357104
RandomForestRegressor;volatile acidity, citric acid, residual sugar, total sulfur dioxide, density, sulphates;0,449217861
RandomForestRegressor;residual sugar, chlorides, total sulfur dioxide, density, pH, sulphates, alcohol;0,449179449
RandomForestRegressor;volatile acidity, residual sugar, chlorides, pH, sulphates, alcohol;0,449118744
RandomForestRegressor;fixed acidity, volatile acidity, citric acid, chlorides, free sulfur dioxide, total sulfur dioxide, density, pH, sulphates;0,449111199
RandomForestRegressor;volatile acidity, citric acid, residual sugar, free sulfur dioxide, total sulfur dioxide, density, pH, sulphates;0,448922226
RandomForestRegressor;fixed acidity, residual sugar, chlorides, free sulfur dioxide, total sulfur dioxide, density, pH, sulphates, alcohol;0,448761033
RandomForestRegressor;volatile acidity, citric acid, free sulfur dioxide, total sulfur dioxide, sulphates, alcohol;0,448747657
RandomForestRegressor;fixed acidity, volatile acidity, residual sugar, free sulfur dioxide, total sulfur dioxide, density, pH, sulphates;0,448733939
RandomForestRegressor;citric acid, residual sugar, chlorides, total sulfur dioxide, pH, sulphates, alcohol;0,448720563
RandomForestRegressor;fixed acidity, volatile acidity, chlorides, density, pH, sulphates, alcohol;0,448638938
RandomForestRegressor;fixed acidity, free sulfur dioxide, total sulfur dioxide, density, pH, sulphates, alcohol;0,448571031
RandomForestRegressor;volatile acidity, free sulfur dioxide, density, sulphates, alcohol;0,448521987
RandomForestRegressor;citric acid, residual sugar, chlorides, total sulfur dioxide, density, pH, sulphates, alcohol;0,448503467
RandomForestRegressor;fixed acidity, citric acid, free sulfur dioxide, density, sulphates, alcohol;0,448309692
RandomForestRegressor;fixed acidity, volatile acidity, chlorides, free sulfur dioxide, total sulfur dioxide, density, sulphates;0,448201659
RandomForestRegressor;citric acid, residual sugar, chlorides, free sulfur dioxide, sulphates, alcohol;0,448173193
RandomForestRegressor;citric acid, residual sugar, chlorides, free sulfur dioxide, total sulfur dioxide, density, sulphates, alcohol;0,448082307
RandomForestRegressor;fixed acidity, residual sugar, free sulfur dioxide, density, pH, sulphates, alcohol;0,447797647
RandomForestRegressor;volatile acidity, citric acid, residual sugar, chlorides, free sulfur dioxide, density, sulphates;0,447794561
RandomForestRegressor;volatile acidity, chlorides, free sulfur dioxide, sulphates, alcohol;0,447709848
RandomForestRegressor;fixed acidity, volatile acidity, pH, sulphates, alcohol;0,447694758
RandomForestRegressor;fixed acidity, residual sugar, chlorides, free sulfur dioxide, density, pH, sulphates, alcohol;0,447678296
RandomForestRegressor;citric acid, residual sugar, chlorides, free sulfur dioxide, total sulfur dioxide, density, pH, sulphates, alcohol;0,447334989
RandomForestRegressor;fixed acidity, citric acid, residual sugar, total sulfur dioxide, sulphates, alcohol;0,447304808
RandomForestRegressor;fixed acidity, volatile acidity, residual sugar, chlorides, total sulfur dioxide, density, sulphates;0,447254735
RandomForestRegressor;residual sugar, free sulfur dioxide, total sulfur dioxide, density, pH, sulphates, alcohol;0,447103831
RandomForestRegressor;fixed acidity, citric acid, residual sugar, free sulfur dioxide, sulphates, alcohol;0,446945725
RandomForestRegressor;volatile acidity, citric acid, residual sugar, chlorides, pH, sulphates, alcohol;0,44687576
RandomForestRegressor;fixed acidity, volatile acidity, citric acid, residual sugar, chlorides, sulphates, alcohol;0,446855868
RandomForestRegressor;fixed acidity, residual sugar, chlorides, free sulfur dioxide, total sulfur dioxide, density, sulphates, alcohol;0,446806482
RandomForestRegressor;fixed acidity, volatile acidity, citric acid, chlorides, free sulfur dioxide, total sulfur dioxide, density, sulphates;0,446656263
RandomForestRegressor;fixed acidity, citric acid, chlorides, free sulfur dioxide, density, pH, sulphates, alcohol;0,446547201
RandomForestRegressor;fixed acidity, residual sugar, chlorides, total sulfur dioxide, pH, sulphates, alcohol;0,446452543
RandomForestRegressor;fixed acidity, citric acid, residual sugar, free sulfur dioxide, density, sulphates, alcohol;0,44637469
RandomForestRegressor;fixed acidity, volatile acidity, residual sugar, free sulfur dioxide, sulphates, alcohol;0,446254653
RandomForestRegressor;citric acid, residual sugar, free sulfur dioxide, density, pH, sulphates, alcohol;0,446234418
RandomForestRegressor;fixed acidity, volatile acidity, residual sugar, chlorides, free sulfur dioxide, total sulfur dioxide, density, pH, sulphates;0,446234075
RandomForestRegressor;volatile acidity, residual sugar, chlorides, free sulfur dioxide, sulphates, alcohol;0,44619875
RandomForestRegressor;fixed acidity, volatile acidity, residual sugar, chlorides, pH, sulphates, alcohol;0,446091745
RandomForestRegressor;fixed acidity, citric acid, free sulfur dioxide, sulphates, alcohol;0,446079055
RandomForestRegressor;volatile acidity, residual sugar, chlorides, free sulfur dioxide, density, sulphates, alcohol;0,446020408
RandomForestRegressor;fixed acidity, residual sugar, free sulfur dioxide, pH, sulphates, alcohol;0,445975823
RandomForestRegressor;volatile acidity, total sulfur dioxide, density, sulphates, alcohol;0,445898999
RandomForestRegressor;fixed acidity, chlorides, free sulfur dioxide, pH, sulphates, alcohol;0,445776904
RandomForestRegressor;fixed acidity, volatile acidity, citric acid, residual sugar, free sulfur dioxide, density, sulphates;0,445757355
RandomForestRegressor;volatile acidity, citric acid, residual sugar, free sulfur dioxide, density, sulphates;0,445633202
RandomForestRegressor;citric acid, residual sugar, free sulfur dioxide, sulphates, alcohol;0,445601307
RandomForestRegressor;fixed acidity, chlorides, free sulfur dioxide, total sulfur dioxide, density, sulphates, alcohol;0,445541288
RandomForestRegressor;fixed acidity, volatile acidity, chlorides, free sulfur dioxide, density, sulphates, alcohol;0,445525512
RandomForestRegressor;chlorides, free sulfur dioxide, total sulfur dioxide, density, pH, sulphates, alcohol;0,445516594
RandomForestRegressor;fixed acidity, residual sugar, chlorides, free sulfur dioxide, pH, sulphates, alcohol;0,445142421
RandomForestRegressor;residual sugar, chlorides, free sulfur dioxide, total sulfur dioxide, sulphates, alcohol;0,445100922
RandomForestRegressor;volatile acidity, citric acid, chlorides, free sulfur dioxide, total sulfur dioxide, density, sulphates;0,445016896
RandomForestRegressor;fixed acidity, volatile acidity, total sulfur dioxide, density, sulphates, alcohol;0,444972997
RandomForestRegressor;fixed acidity, volatile acidity, total sulfur dioxide, sulphates, alcohol;0,444908863
RandomForestRegressor;fixed acidity, volatile acidity, citric acid, residual sugar, sulphates, alcohol;0,444865649
RandomForestRegressor;fixed acidity, chlorides, free sulfur dioxide, total sulfur dioxide, sulphates, alcohol;0,444596079
RandomForestRegressor;fixed acidity, volatile acidity, citric acid, density, pH, sulphates, alcohol;0,444396132
RandomForestRegressor;volatile acidity, chlorides, pH, sulphates, alcohol;0,444347431
RandomForestRegressor;fixed acidity, volatile acidity, citric acid, residual sugar, chlorides, density, sulphates;0,444340228
RandomForestRegressor;volatile acidity, residual sugar, free sulfur dioxide, sulphates, alcohol;0,44428261
RandomForestRegressor;fixed acidity, citric acid, residual sugar, chlorides, free sulfur dioxide, pH, sulphates, alcohol;0,444275408
RandomForestRegressor;volatile acidity, chlorides, free sulfur dioxide, total sulfur dioxide, density, pH, sulphates;0,444269578
RandomForestRegressor;volatile acidity, chlorides, density, pH, sulphates, alcohol;0,444122103
RandomForestRegressor;fixed acidity, volatile acidity, citric acid, chlorides, total sulfur dioxide, density, pH, sulphates;0,4440638
RandomForestRegressor;fixed acidity, volatile acidity, citric acid, residual sugar, free sulfur dioxide, total sulfur dioxide, density, pH, sulphates;0,444004467
RandomForestRegressor;citric acid, residual sugar, chlorides, free sulfur dioxide, pH, sulphates, alcohol;0,443809663
RandomForestRegressor;volatile acidity, density, pH, sulphates, alcohol;0,443752731
RandomForestRegressor;volatile acidity, citric acid, chlorides, free sulfur dioxide, total sulfur dioxide, density, pH, sulphates;0,4436056
RandomForestRegressor;fixed acidity, citric acid, residual sugar, free sulfur dioxide, density, pH, sulphates, alcohol;0,443446808
RandomForestRegressor;fixed acidity, citric acid, residual sugar, chlorides, total sulfur dioxide, density, pH, sulphates, alcohol;0,443196444
RandomForestRegressor;volatile acidity, residual sugar, free sulfur dioxide, density, sulphates, alcohol;0,443015702
RandomForestRegressor;fixed acidity, citric acid, residual sugar, chlorides, free sulfur dioxide, density, sulphates, alcohol;0,442947795
RandomForestRegressor;fixed acidity, citric acid, chlorides, free sulfur dioxide, sulphates, alcohol;0,442858282
RandomForestRegressor;fixed acidity, residual sugar, total sulfur dioxide, sulphates, alcohol;0,442396995
RandomForestRegressor;volatile acidity, citric acid, free sulfur dioxide, sulphates, alcohol;0,442288276
RandomForestRegressor;chlorides, free sulfur dioxide, pH, sulphates, alcohol;0,442140458
RandomForestRegressor;fixed acidity, residual sugar, free sulfur dioxide, total sulfur dioxide, density, sulphates, alcohol;0,442138057
RandomForestRegressor;fixed acidity, citric acid, residual sugar, free sulfur dioxide, total sulfur dioxide, density, pH, sulphates;0,442040313
RandomForestRegressor;volatile acidity, citric acid, pH, sulphates, alcohol;0,441952514
RandomForestRegressor;fixed acidity, volatile acidity, density, pH, sulphates, alcohol;0,44190347
RandomForestRegressor;residual sugar, free sulfur dioxide, density, pH, sulphates, alcohol;0,44185717
RandomForestRegressor;citric acid, chlorides, total sulfur dioxide, sulphates, alcohol;0,441789949
RandomForestRegressor;volatile acidity, citric acid, residual sugar, chlorides, density, sulphates;0,441740562
RandomForestRegressor;fixed acidity, citric acid, free sulfur dioxide, pH, sulphates, alcohol;0,441621554
RandomForestRegressor;volatile acidity, residual sugar, chlorides, free sulfur dioxide, density, sulphates;0,441617781
RandomForestRegressor;citric acid, total sulfur dioxide, pH, sulphates, alcohol;0,441414747
RandomForestRegressor;fixed acidity, volatile acidity, citric acid, chlorides, total sulfur dioxide, density, sulphates;0,441366046
RandomForestRegressor;fixed acidity, total sulfur dioxide, pH, sulphates, alcohol;0,441341009
RandomForestRegressor;fixed acidity, volatile acidity, citric acid, residual sugar, chlorides, density, pH, sulphates;0,441067324
RandomForestRegressor;fixed acidity, volatile acidity, free sulfur dioxide, sulphates, alcohol;0,440946601
RandomForestRegressor;volatile acidity, citric acid, residual sugar, free sulfur dioxide, density, pH, sulphates;0,44047434
RandomForestRegressor;fixed acidity, citric acid, chlorides, free sulfur dioxide, total sulfur dioxide, density, pH, sulphates;0,440345728
RandomForestRegressor;fixed acidity, volatile acidity, citric acid, sulphates, alcohol;0,440309717
RandomForestRegressor;fixed acidity, volatile acidity, citric acid, chlorides, free sulfur dioxide, density, pH, sulphates;0,44017356
RandomForestRegressor;volatile acidity, citric acid, free sulfur dioxide, total sulfur dioxide, density, pH, sulphates;0,440159842
RandomForestRegressor;fixed acidity, volatile acidity, chlorides, density, sulphates, alcohol;0,440157784
RandomForestRegressor;volatile acidity, free sulfur dioxide, density, pH, sulphates, alcohol;0,440115599
RandomForestRegressor;citric acid, free sulfur dioxide, density, pH, sulphates, alcohol;0,44007513
RandomForestRegressor;residual sugar, chlorides, total sulfur dioxide, sulphates, alcohol;0,439810705
RandomForestRegressor;fixed acidity, citric acid, residual sugar, chlorides, total sulfur dioxide, sulphates, alcohol;0,439803159
RandomForestRegressor;citric acid, residual sugar, total sulfur dioxide, sulphates, alcohol;0,439629277
RandomForestRegressor;citric acid, chlorides, total sulfur dioxide, density, pH, sulphates, alcohol;0,439522615
RandomForestRegressor;volatile acidity, citric acid, residual sugar, chlorides, free sulfur dioxide, density, pH, sulphates;0,439494835
RandomForestRegressor;fixed acidity, volatile acidity, residual sugar, chlorides, free sulfur dioxide, density, sulphates;0,439319237
RandomForestRegressor;fixed acidity, citric acid, residual sugar, chlorides, total sulfur dioxide, density, pH, sulphates;0,439306891
RandomForestRegressor;fixed acidity, volatile acidity, chlorides, sulphates, alcohol;0,439190969
RandomForestRegressor;fixed acidity, citric acid, free sulfur dioxide, total sulfur dioxide, sulphates, alcohol;0,439176564
RandomForestRegressor;chlorides, free sulfur dioxide, density, pH, sulphates, alcohol;0,439127864
RandomForestRegressor;fixed acidity, total sulfur dioxide, density, pH, sulphates, alcohol;0,439020859
RandomForestRegressor;citric acid, residual sugar, chlorides, free sulfur dioxide, total sulfur dioxide, density, pH, sulphates;0,43899788
RandomForestRegressor;fixed acidity, volatile acidity, residual sugar, chlorides, density, sulphates, alcohol;0,438519789
RandomForestRegressor;citric acid, residual sugar, free sulfur dioxide, total sulfur dioxide, density, sulphates;0,4384193
RandomForestRegressor;volatile acidity, citric acid, chlorides, sulphates, alcohol;0,438284858
RandomForestRegressor;fixed acidity, free sulfur dioxide, total sulfur dioxide, density, sulphates, alcohol;0,438238215
RandomForestRegressor;volatile acidity, residual sugar, chlorides, free sulfur dioxide, density, pH, sulphates;0,437898338
RandomForestRegressor;volatile acidity, chlorides, density, sulphates, alcohol;0,437786189
RandomForestRegressor;free sulfur dioxide, total sulfur dioxide, density, pH, sulphates, alcohol;0,437777272
RandomForestRegressor;fixed acidity, volatile acidity, residual sugar, density, pH, sulphates, alcohol;0,437716224
RandomForestRegressor;citric acid, total sulfur dioxide, density, pH, sulphates, alcohol;0,437625682
RandomForestRegressor;citric acid, chlorides, free sulfur dioxide, density, pH, sulphates, alcohol;0,437621566
RandomForestRegressor;fixed acidity, residual sugar, chlorides, total sulfur dioxide, sulphates, alcohol;0,437530681
RandomForestRegressor;residual sugar, chlorides, free sulfur dioxide, pH, sulphates, alcohol;0,437447341
RandomForestRegressor;volatile acidity, citric acid, residual sugar, sulphates, alcohol;0,437353368
RandomForestRegressor;volatile acidity, residual sugar, free sulfur dioxide, total sulfur dioxide, density, pH, sulphates;0,437272772
RandomForestRegressor;fixed acidity, volatile acidity, citric acid, density, sulphates, alcohol;0,437271743
RandomForestRegressor;chlorides, free sulfur dioxide, total sulfur dioxide, sulphates, alcohol;0,43723779
RandomForestRegressor;fixed acidity, free sulfur dioxide, density, pH, sulphates, alcohol;0,437167139
RandomForestRegressor;chlorides, total sulfur dioxide, density, pH, sulphates, alcohol;0,437145875
RandomForestRegressor;citric acid, residual sugar, chlorides, total sulfur dioxide, density, sulphates, alcohol;0,437118095
RandomForestRegressor;fixed acidity, volatile acidity, residual sugar, free sulfur dioxide, total sulfur dioxide, density, sulphates;0,437085171
RandomForestRegressor;citric acid, chlorides, free sulfur dioxide, total sulfur dioxide, density, sulphates;0,436846468
RandomForestRegressor;volatile acidity, residual sugar, pH, sulphates, alcohol;0,436783363
RandomForestRegressor;fixed acidity, citric acid, chlorides, density, pH, sulphates, alcohol;0,436728145
RandomForestRegressor;citric acid, total sulfur dioxide, density, sulphates, alcohol;0,436691448
RandomForestRegressor;residual sugar, free sulfur dioxide, pH, sulphates, alcohol;0,436569353
RandomForestRegressor;fixed acidity, residual sugar, chlorides, free sulfur dioxide, sulphates, alcohol;0,436551176
RandomForestRegressor;residual sugar, total sulfur dioxide, density, pH, sulphates, alcohol;0,436436626
RandomForestRegressor;fixed acidity, volatile acidity, chlorides, free sulfur dioxide, total sulfur dioxide, density, pH, sulphates;0,436396499
RandomForestRegressor;volatile acidity, citric acid, chlorides, total sulfur dioxide, density, pH, sulphates;0,436393756
RandomForestRegressor;fixed acidity, free sulfur dioxide, total sulfur dioxide, sulphates, alcohol;0,436369405
RandomForestRegressor;residual sugar, chlorides, free sulfur dioxide, total sulfur dioxide, density, sulphates, alcohol;0,435933155
RandomForestRegressor;citric acid, residual sugar, total sulfur dioxide, pH, sulphates, alcohol;0,4358944
RandomForestRegressor;citric acid, chlorides, total sulfur dioxide, density, sulphates, alcohol;0,435791854
RandomForestRegressor;volatile acidity, citric acid, density, sulphates, alcohol;0,435595679
RandomForestRegressor;citric acid, residual sugar, chlorides, total sulfur dioxide, density, pH, sulphates;0,435340857
RandomForestRegressor;citric acid, chlorides, free sulfur dioxide, total sulfur dioxide, density, pH, sulphates;0,435336741
RandomForestRegressor;volatile acidity, citric acid, free sulfur dioxide, total sulfur dioxide, density, sulphates;0,43523591
RandomForestRegressor;fixed acidity, citric acid, chlorides, free sulfur dioxide, total sulfur dioxide, density, sulphates;0,435138851
RandomForestRegressor;citric acid, residual sugar, free sulfur dioxide, total sulfur dioxide, density, pH, sulphates;0,435107641
RandomForestRegressor;volatile acidity, residual sugar, density, sulphates, alcohol;0,434990347
RandomForestRegressor;fixed acidity, volatile acidity, residual sugar, density, sulphates, alcohol;0,434948506
RandomForestRegressor;fixed acidity, volatile acidity, residual sugar, total sulfur dioxide, density, pH, sulphates;0,434542094
RandomForestRegressor;fixed acidity, volatile acidity, citric acid, chlorides, density, sulphates, alcohol;0,434456353
RandomForestRegressor;citric acid, residual sugar, total sulfur dioxide, density, sulphates;0,433943965
RandomForestRegressor;fixed acidity, volatile acidity, citric acid, total sulfur dioxide, density, sulphates;0,433609918
RandomForestRegressor;fixed acidity, volatile acidity, residual sugar, chlorides, sulphates, alcohol;0,433594827
RandomForestRegressor;fixed acidity, volatile acidity, citric acid, residual sugar, chlorides, density, sulphates, alcohol;0,433384934
RandomForestRegressor;fixed acidity, citric acid, total sulfur dioxide, sulphates, alcohol;0,433112277
RandomForestRegressor;fixed acidity, citric acid, residual sugar, chlorides, total sulfur dioxide, density, sulphates;0,432828646
RandomForestRegressor;citric acid, free sulfur dioxide, density, sulphates, alcohol;0,43264276
RandomForestRegressor;citric acid, free sulfur dioxide, pH, sulphates, alcohol;0,432628355
RandomForestRegressor;residual sugar, free sulfur dioxide, total sulfur dioxide, sulphates, alcohol;0,432595774
RandomForestRegressor;citric acid, residual sugar, chlorides, pH, sulphates, alcohol;0,432583427
RandomForestRegressor;citric acid, chlorides, total sulfur dioxide, density, pH, sulphates;0,432431151
RandomForestRegressor;fixed acidity, volatile acidity, citric acid, free sulfur dioxide, total sulfur dioxide, density, sulphates;0,432186275
RandomForestRegressor;fixed acidity, volatile acidity, chlorides, total sulfur dioxide, density, sulphates;0,432177358
RandomForestRegressor;fixed acidity, residual sugar, chlorides, free sulfur dioxide, total sulfur dioxide, density, pH, sulphates;0,432136888
RandomForestRegressor;residual sugar, free sulfur dioxide, total sulfur dioxide, density, sulphates, alcohol;0,432012392
RandomForestRegressor;fixed acidity, citric acid, chlorides, total sulfur dioxide, density, sulphates, alcohol;0,431925965
RandomForestRegressor;residual sugar, chlorides, free sulfur dioxide, density, pH, sulphates, alcohol;0,431355959
RandomForestRegressor;citric acid, residual sugar, chlorides, free sulfur dioxide, total sulfur dioxide, density, sulphates;0,431239352
RandomForestRegressor;citric acid, free sulfur dioxide, total sulfur dioxide, density, sulphates;0,431139549
RandomForestRegressor;fixed acidity, citric acid, residual sugar, chlorides, free sulfur dioxide, total sulfur dioxide, density, sulphates;0,431036317
RandomForestRegressor;fixed acidity, volatile acidity, citric acid, residual sugar, free sulfur dioxide, density, pH, sulphates;0,430874781
RandomForestRegressor;fixed acidity, citric acid, residual sugar, free sulfur dioxide, total sulfur dioxide, density, sulphates;0,430804473
RandomForestRegressor;fixed acidity, citric acid, residual sugar, chlorides, free sulfur dioxide, sulphates, alcohol;0,430723877
RandomForestRegressor;fixed acidity, citric acid, residual sugar, chlorides, pH, sulphates, alcohol;0,430674833
RandomForestRegressor;citric acid, residual sugar, free sulfur dioxide, density, sulphates, alcohol;0,430518442
RandomForestRegressor;fixed acidity, volatile acidity, residual sugar, total sulfur dioxide, density, sulphates;0,430287627
RandomForestRegressor;fixed acidity, residual sugar, free sulfur dioxide, sulphates, alcohol;0,430218653
RandomForestRegressor;fixed acidity, residual sugar, chlorides, total sulfur dioxide, density, pH, sulphates;0,429745401
RandomForestRegressor;citric acid, residual sugar, total sulfur dioxide, density, sulphates, alcohol;0,429124979
RandomForestRegressor;fixed acidity, residual sugar, total sulfur dioxide, density, sulphates, alcohol;0,429087253
RandomForestRegressor;fixed acidity, volatile acidity, citric acid, free sulfur dioxide, total sulfur dioxide, density, pH, sulphates;0,428919201
RandomForestRegressor;fixed acidity, citric acid, residual sugar, chlorides, density, pH, sulphates, alcohol;0,428856782
RandomForestRegressor;volatile acidity, citric acid, residual sugar, density, pH, sulphates;0,428748748
RandomForestRegressor;fixed acidity, citric acid, residual sugar, total sulfur dioxide, density, sulphates;0,428463059
RandomForestRegressor;volatile acidity, citric acid, chlorides, free sulfur dioxide, density, sulphates;0,428375946
RandomForestRegressor;fixed acidity, volatile acidity, residual sugar, chlorides, density, pH, sulphates;0,428229501
RandomForestRegressor;residual sugar, chlorides, total sulfur dioxide, density, pH, sulphates;0,428113236
RandomForestRegressor;citric acid, chlorides, free sulfur dioxide, sulphates, alcohol;0,427936952
RandomForestRegressor;fixed acidity, volatile acidity, chlorides, free sulfur dioxide, density, pH, sulphates;0,427885851
